gene,Tissue,Statistic,estimate_BL6 rp48 Female vs Male,estimate_NSG rp48 Female vs Male,estimate_BL6 rp116 Female vs Male,estimate_NSG rp116 Female vs Male,p.value_BL6 rp48 Female vs Male,p.value_NSG rp48 Female vs Male,p.value_BL6 rp116 Female vs Male,p.value_NSG rp116 Female vs Male,estimate_Female rp48 BL6 vs NSG,estimate_Male rp48 BL6 vs NSG,estimate_Female rp116 BL6 vs NSG,estimate_Male rp116 BL6 vs NSG,p.value_Female rp48 BL6 vs NSG,p.value_Male rp48 BL6 vs NSG,p.value_Female rp116 BL6 vs NSG,p.value_Male rp116 BL6 vs NSG
Brk1,Brain,Log2FC_MetSeeding,0,0.142532479124395,,0,,0.912108606547959,,,,,,,,,,
Cdh6,Brain,Log2FC_MetSeeding,-0.392210408353412,-0.127303538691197,,0,0.3789047225255,0.776160033641682,,,-0.0504971464072643,0.214409723254951,,0,0.930958195552671,0.417276560279676,,
Chd7,Brain,Log2FC_MetSeeding,-0.070309566414026,-0.417834974223089,,0,0.861734355724649,0.204603037986511,,,0.721418223382268,0.373892815573204,,0,0.104159484174041,0.284258374121853,,
Crebbp,Brain,Log2FC_MetSeeding,-0.0547728029056998,-0.0729062278112904,,-0.741881147183696,0.890216186789793,0.802294850437674,,0.267371317960809,0.00682961946497104,-0.0113038054406199,,0.260410331588919,0.985603762486671,0.970581895325687,,0.50567836820794
Ctnnd1,Brain,Log2FC_MetSeeding,0.0975523493310468,0.245105239934577,,-0.311020065068368,0.838821319133154,0.554203474713501,,0.6703487600016,0.62685647178483,0.774409362388362,,0.198409691426625,0.27366821388606,0.0527717772967139,,0.905460004035469
Gabrr1,Brain,Log2FC_MetSeeding,0.0611832040442612,-0.180462088270922,,0,0.687274048508279,0.786051205665609,,,0.102054413299875,-0.139590879015308,,0,0.914836547386788,0.291790481221606,,
Gata6,Brain,Log2FC_MetSeeding,0.00393862927063654,0.842269547559863,,-0.00573299660086803,0.995886112962044,0.0188325328910387,,0.975238473506561,-0.777791077832653,0.0605398404565741,,0,0.0801702260924977,0.880955383886644,,
Gpatch8,Brain,Log2FC_MetSeeding,-0.00970336732294926,0.28542609314274,,0,0.973965700160887,0.499510255659744,,,0.0614635449952036,0.356593005460893,,0,0.847992131309788,0.364433798075034,,
Inpp5e,Brain,Log2FC_MetSeeding,-0.621294302143233,0.137023433717272,,0,0.0141964523879044,0.679788620814276,,,-0.574886791677025,0.18343094418348,,0,0.178706601598542,0.139177955217189,,
KMT5B,Brain,Log2FC_MetSeeding,-0.337319428939467,1.44016640290848,,0,,0.00416760002755677,,,-1.25846070593234,0.519025125915614,,0,0.0167375225417655,0.66315890837589,,
Kctd10,Brain,Log2FC_MetSeeding,-0.935665071425502,0,,-0.841385684447,,,,0.363291710809456,-0.534166824321514,0,,0,0.590247751205599,,,
Kdm5a,Brain,Log2FC_MetSeeding,0,0.703867102842043,,0,,0.202255184218959,,,0,0.550509629788592,,0,,0.201253816424275,,
Lamc1,Brain,Log2FC_MetSeeding,-1.63102541617858,0.679729929708426,,0.0382537514206773,0.295248368376603,0.201739788624267,,,-2.21130422852182,0.0994511173651872,,0,0.0116927273015782,0.912770747239852,,
Madd,Brain,Log2FC_MetSeeding,-0.143560937247054,0.513493814658208,,-0.257383458366077,0.741453069868337,0.135180483794049,,0.269469305503485,-0.653398494289685,0.00365625761557633,,-0.725481415076676,0.118329507211713,0.992070493855022,,
Mga,Brain,Log2FC_MetSeeding,-0.00945042050824104,0.975129293022825,,0,0.987732890044961,0.0121366141355374,,,-0.133448831687454,0.851130881843613,,0,0.763344755260001,0.0853316928679704,,
Pten,Brain,Log2FC_MetSeeding,0.135320567206029,-0.193953674210219,,-0.805324055570611,0.684871117941889,0.593611296492359,,0.263142908170236,0.218040288276367,-0.111233953139881,,-0.117893713695566,0.677475657497645,0.666681539817606,,0.794920785297967
Runx1t1,Brain,Log2FC_MetSeeding,-0.443040762082601,0.575239403779393,,-0.349456198904972,0.0956280971807789,0.00519356616684587,,0.492425926886125,-0.392028212666272,0.626251953195721,,0,0.109428380704603,0.004456836033638,,
Trip12,Brain,Log2FC_MetSeeding,0.323551315275489,0.723357411914454,,0,0.637341706107525,0.029236723503547,,,-0.0168537658508975,0.382952330788068,,0,0.978840529857617,0.242112808686945,,
Tsc1,Brain,Log2FC_MetSeeding,-0.879503095973432,-0.00897426472746422,,-0.13738990711638,0.135317371595731,0.9809070404348,,0.750449760591673,-0.139412963128254,0.731115868117713,,0,0.795675154375042,0.0984024287790458,,
Tsc2,Brain,Log2FC_MetSeeding,0.21107301031715,0.565748984058193,,-0.34706492180014,0.687735649542283,0.19608456351162,,0.497070773371771,-0.63416894143636,-0.279492967695318,,-0.331921886108473,0.160249001779441,0.66245630305344,,0.72686820413538
Zc3h7a,Brain,Log2FC_MetSeeding,-0.132496026408176,-0.169221582497549,,0,0.878017461851102,0.78373883396789,,,-0.0821754347874259,-0.1189009908768,,0,0.944109527826758,0.832442630088682,,
Zeb1,Brain,Log2FC_MetSeeding,-0.376643868331074,0.391534248805912,,0,0.526294493289849,0.53985698817286,,,-0.184632791149311,0.583545325987675,,0,0.842470498160544,0.257948165732783,,
sgSafe,Brain,Log2FC_MetSeeding,-0.102837511726422,0.0493546057744298,,0.000247042783236264,0.644012784834335,0.824253972243235,,0.987733941558187,-0.124809270618429,0.0273828468824226,,0,0.619687992932363,0.896880384273673,,
Actr3,Brain,Log2FC_MetSeeding,0,1.03720089703057,,0,,0.141044311076206,,,-0.406969049861068,0,,0,0.4591624464547,,,
Arpc4,Brain,Log2FC_MetSeeding,0,0.397497093522575,,0,,,,,0,-0.301624315209215,,0,,,,
Ewsr1,Brain,Log2FC_MetSeeding,-0.338402055418929,-0.486855191533663,,0,0.352530747631538,0.72792228514534,,,0.32079856150879,0.172345425394056,,0,0.816668288756488,0.618028858086666,,
Setd2,Brain,Log2FC_MetSeeding,0.109741852209675,0.506580900759111,,0,,0.512158609176154,,,-0.924739320490062,-0.527900271940627,,0,0.463085878385691,0.398032025075923,,
Bag1,Brain,Log2FC_MetDormancy,0,-0.184241398451383,,0,,0.102505529955811,,,0.184241398451383,0,,0,0.157399197711493,,,
Brk1,Brain,Log2FC_MetDormancy,0,-0.184241398451383,,0,,0.501221995531562,,,,,,,,,,
Cdh6,Brain,Log2FC_MetDormancy,0,-0.184241398451383,,0,,0.209137547899773,,,0.184241398451383,0,,0,0.319141321634627,,,
Chd7,Brain,Log2FC_MetDormancy,0,-0.108395618749097,,0,,0.0872136147908391,,,0.108395618749097,0,,0,0.227515277603152,,,
Crebbp,Brain,Log2FC_MetDormancy,0,-0.108395618749097,,0.0432096315680224,,0.0727562677088532,,0.860964995643484,0.108395618749097,0,,-0.25,0.227515277603152,,,0.541469739275585
Ctnnd1,Brain,Log2FC_MetDormancy,0,-0.138143021730648,,-1,,0.049354554546866,,0,0.138143021730648,0,,-1,0.16326108929338,,,
Gabrr1,Brain,Log2FC_MetDormancy,0,-0.224482410312303,,0,,0.148494678525083,,,0.224482410312303,0,,0,0.301730222643813,,,
Gata6,Brain,Log2FC_MetDormancy,0,-0.184241398451383,,0,,0.0868072956005408,,,0.184241398451383,0,,0,0.136456601491151,,,
Gpatch8,Brain,Log2FC_MetDormancy,0,-0.118546016940826,,0,,0.282368546392504,,,0.118546016940826,0,,0,0.152449357479903,,,
Inpp5e,Brain,Log2FC_MetDormancy,0,-0.209885409614359,,0,,0.0679526881929435,,,0.209885409614359,0,,0,0.112580954268199,,,
KMT5B,Brain,Log2FC_MetDormancy,0,-0.1645718703891,,0,,0.320968744318682,,,0.1645718703891,0,,0,0.486349129590729,,,
Kctd10,Brain,Log2FC_MetDormancy,0,0,,0,,,,,0.311278124188628,0,,0,0.272228401224416,,,
Kdm5a,Brain,Log2FC_MetDormancy,0,-0.160964047443681,,0,,0.666666666666667,,,0,0,,0,,,,
Lamc1,Brain,Log2FC_MetDormancy,0,-0.245655197935177,,0,,0.0209075837571671,,,0.245655197935177,0,,0,0.141592218816256,,,
Madd,Brain,Log2FC_MetDormancy,0,-0.307429013091669,,0,,0.0209633586839811,,,0.223862941663125,-0.0835660714285441,,0,0.0690775942435176,0.424113662095857,,
Mga,Brain,Log2FC_MetDormancy,0,-0.299639448774945,,0,,0.0423589273561783,,,0.195880073955234,-0.103759374819711,,0,0.246029343594354,0.292351992440239,,
Pten,Brain,Log2FC_MetDormancy,0,-0.125529253052751,,0,,0.0805219128572511,,,0.125529253052751,0,,0,0.253520557972691,,,
Runx1t1,Brain,Log2FC_MetDormancy,0,-0.0888968687611257,,0,,0.487252466316887,,,0.0888968687611256,0,,0,0.574862017766877,,,
Trip12,Brain,Log2FC_MetDormancy,0,-0.153424642620029,,0,,0.0922951196107346,,,0.153424642620029,0,,0,0.452109886121632,,,
Tsc1,Brain,Log2FC_MetDormancy,0,-0.145305283579172,,-0.52832083333327,,0.0879419181677427,,0.01587385112952,0.145305283579172,0,,0,0.322372258571456,,,
Tsc2,Brain,Log2FC_MetDormancy,0,-0.19726025479718,,0,,0.0698792438715539,,,0.19726025479718,0,,0,0.199197734883743,,,
Zc3h7a,Brain,Log2FC_MetDormancy,0,0.0375763435874923,,0,,0.79146070601196,,,-0.0375763435874922,0,,0,0.900510760854932,,,
Zeb1,Brain,Log2FC_MetDormancy,0,0.0339850002163278,,0,,0.836577671390879,,,-0.0339850002163278,0,,0,0.903624473318225,,,
sgSafe,Brain,Log2FC_MetDormancy,0,-0.0778096105022709,,0,,0.45309693246583,,,0.0778096105022707,0,,0,0.541137835634615,,,
Actr3,Brain,Log2FC_MetDormancy,0,-0.0380007734063467,,0,,0.879170779801184,,,0.0380007734063468,0,,0,0.817418345424325,,,
Arpc4,Brain,Log2FC_MetDormancy,0,0,,0,,,,,0,0,,0,,,,
Ewsr1,Brain,Log2FC_MetDormancy,0,0,,0,,,,,0,0,,0,,,,
Setd2,Brain,Log2FC_MetDormancy,0,-0.207518749459085,,0,,0.422649730810374,,,0.207518749459085,0,,0,0.666666666666667,,,
Bag1,Brain,Log2FC_SizePercentile,-1.10765462482608,1.35082749082911,,0,0.128840838514828,0.275066687454338,,,-1.6008332279254,0.857648887729786,,0,0.229133735297283,0.422953337810587,,
Brk1,Brain,Log2FC_SizePercentile,0,2.29269122209686,,0,,0.452457836376569,,,,,,,,,,
Cdh6,Brain,Log2FC_SizePercentile,0.621478312744274,0.79302261005893,,0,0.417842660690111,0.744726333803785,,,-0.538665496543651,-0.367121199228995,,0,0.835017040870113,0.868422500387992,,
Chd7,Brain,Log2FC_SizePercentile,-0.678328190424855,0.93929270134891,,0,0.201397978512794,0.166895823454398,,,-1.39581536614914,0.221805525624627,,0,0.0962692985955523,0.742517222882578,,
Crebbp,Brain,Log2FC_SizePercentile,-0.385304888268182,0.539541336154894,,0.462392219272462,0.36885230056299,0.439604523806814,,0.858680670306133,-1.13545611353518,-0.210609889112103,,1.10575307640633,0.209538984237175,0.666274569663824,,0.803826555000535
Ctnnd1,Brain,Log2FC_SizePercentile,0.648490192332418,0.594847850625069,,1.76918568423673,0.524311870396639,0.433834279620555,,0.618912820504416,0.178346511694209,0.124704169986861,,2.64560525488909,0.868548331222163,0.858108891862758,,0.737185100452245
Gabrr1,Brain,Log2FC_SizePercentile,-0.0414603911702874,0.775953728940531,,0,0.957002835038482,0.491217873359452,,,-1.37837675331973,-0.560962633208909,,0,0.401112576032345,0.295256856039911,,
Gata6,Brain,Log2FC_SizePercentile,-1.94992683568555,0.359103881889298,,3.87526663543004,0.344847471909216,0.684101287440784,,0.646531725471194,-2.68772860695905,-0.378697889384206,,0,0.0366657221127387,0.369658563427621,,
Gpatch8,Brain,Log2FC_SizePercentile,-0.99986363318759,2.32493763438391,,0,0.0402458181014353,0.0689268126362588,,,-2.70353489678429,0.621266370787211,,0,0.00697481033522046,0.322038550277114,,
Inpp5e,Brain,Log2FC_SizePercentile,-1.07230183873228,0.70911022128505,,0,0.308143321351032,0.54295587459256,,,-2.45229050217241,-0.670878442155083,,0,0.0908696499771686,0.449790640462676,,
KMT5B,Brain,Log2FC_SizePercentile,-1.10418940723471,0.868827752680289,,0,,0.546759457973106,,,-2.59960693257996,-0.626589772664963,,0,0.222186370366077,0.737799441947189,,
Kctd10,Brain,Log2FC_SizePercentile,-3.37523525026489,0,,-5.12134621917188,,,,0.0611305451066934,-3.85051934948029,0,,0,0.279198518291833,,,
Kdm5a,Brain,Log2FC_SizePercentile,0,1.33583328923571,,0,,0.735261303572435,,,0,0.443974307777394,,0,,0.251776040184631,,
Lamc1,Brain,Log2FC_SizePercentile,0.408365495901624,2.92160134271438,,6.41830832107667,0.809085770983386,0.04590014548734,,,-2.62338005585745,-0.110144209044697,,0,0.258681105094956,0.900027814877448,,
Madd,Brain,Log2FC_SizePercentile,0.0129530657517095,4.64768485540678,,-0.825571511031962,0.981136913820936,0.0231088994315333,,0.642642704354429,-3.3342143148663,1.30051747478877,,-0.650287714287456,0.0797849279880005,0.430016693949437,,
Mga,Brain,Log2FC_SizePercentile,-1.11986724094216,2.08974583012699,,0,0.174593530642929,0.0482205155299523,,,-1.69979122652412,1.50982184454504,,0,0.208764865006374,0.0564419173152354,,
Pten,Brain,Log2FC_SizePercentile,-0.172873329596259,0.903344743647293,,0.164914117188985,0.807422042480994,0.25307203791156,,0.888415751892148,-1.96896771245682,-0.892749639213264,,-0.297559816187472,0.0570189853583796,0.198164951373404,,0.803105394034151
Runx1t1,Brain,Log2FC_SizePercentile,-2.14671913626291,2.0676065011541,,2.25710965554015,0.0528698074927082,0.0323733815900985,,0.00443265826253079,-3.37450749102999,0.839818146387019,,0,0.00377936740659117,0.392530190937872,,
Trip12,Brain,Log2FC_SizePercentile,0.309238019744459,0.614137628673523,,0,0.796352407692268,0.4655671596359,,,-0.258009474427159,0.0468901345019037,,0,0.889970871811565,0.934068537095448,,
Tsc1,Brain,Log2FC_SizePercentile,-1.26796430228903,1.70141707629433,,4.29583058994862,0.0919592634138292,0.0938582102598317,,0.0099351492323071,-2.65977699632804,0.309604382255317,,0,0.105541410813918,0.63954369046944,,
Tsc2,Brain,Log2FC_SizePercentile,2.14613874401227,0.974354166538961,,2.56113441986323,0.287225968249625,0.181326629985529,,0.217857616934321,0.409890867908273,-0.761893709565032,,3.52823578868299,0.747307025041182,0.245979363809364,,0.381504795377628
Zc3h7a,Brain,Log2FC_SizePercentile,-0.46402809908833,-0.547315773509953,,0,0.677560794095645,0.393766088668738,,,-0.610732626243839,-0.694020300665463,,0,0.527282988614531,0.429598758801243,,
Zeb1,Brain,Log2FC_SizePercentile,-0.819258080753077,-0.735980965227845,,0,0.302763474478124,0.464723443595844,,,-1.43497893481297,-1.35170181928773,,0,0.40606475619796,0.0186475407474705,,
sgSafe,Brain,Log2FC_SizePercentile,-0.526064992184731,0.395123323265254,,0.130765916184898,0.18275462591724,0.611801204474438,,0.412465666678295,-1.10496023584746,-0.183771920397473,,0,0.234310001991763,0.656571562663007,,
Actr3,Brain,Log2FC_SizePercentile,0,0.693880779033098,,0,,0.533070864780347,,,-0.658307128603572,0,,0,0.427903556687863,,,
Arpc4,Brain,Log2FC_SizePercentile,0,-0.5887235040457,,0,,,,,0,-0.197877817833784,,0,,,,
Ewsr1,Brain,Log2FC_SizePercentile,0.0947536637233815,3.01655989414666,,0,0.820947573614902,0.490697440348488,,,-0.321491246730576,2.6003149836927,,0,0.508912998080987,0.40609973162845,,
Setd2,Brain,Log2FC_SizePercentile,-1.52695139450376,0.950052257336289,,0,,0.790747559867583,,,-2.0371015579756,0.43990209386445,,0,0.726059043021427,0.626296395058378,,
Bag1,Brain,Log2FC_SizePercentile_50,-0.0156785657260531,0.168671527582635,,0,0.985299633091093,0.770523500445755,,,0.65177686741601,0.836126960724699,,0,0.158766353345962,0.445626718122371,,
Brk1,Brain,Log2FC_SizePercentile_50,0,0.810145036418859,,0,,0.308418071117614,,,,,,,,,,
Cdh6,Brain,Log2FC_SizePercentile_50,1.3987505417217,-0.0596274268307432,,0,0.0767913578188702,0.968941276305793,,,1.2272088828815,-0.231169085670939,,0,0.355264116061612,0.90390624807111,,
Chd7,Brain,Log2FC_SizePercentile_50,-0.189951143146454,0.780466021505166,,0,0.768373346596876,0.0532754409488214,,,-0.41016309355272,0.560254071098901,,0,0.323643645451235,0.365460062154926,,
Crebbp,Brain,Log2FC_SizePercentile_50,0.0970851551765502,0.378404068828499,,2.45144574959091,0.826956320140118,0.3863969336103,,0.274421952744925,-0.209639423477162,0.0716794901747864,,0.883555291726222,0.573110569980716,0.882343065459324,,0.832844696909458
Ctnnd1,Brain,Log2FC_SizePercentile_50,0.894436729171326,-0.203532314394308,,1.47606001267889,0.392085654902971,0.794128742367422,,0.665558754451554,1.57474790452145,0.476778860955819,,2.36399920147758,0.190417653610704,0.448626103803166,,0.747476965721063
Gabrr1,Brain,Log2FC_SizePercentile_50,0.815426965045468,0.708088842235549,,0,0.25528894569681,0.00971509772896857,,,0.735046185291251,0.627708062481332,,0,0.0428836414182745,0.160753484086636,,
Gata6,Brain,Log2FC_SizePercentile_50,-1.32438327061836,-0.959109115136888,,3.64748307646672,0.551684474917312,0.0183653274273881,,0.663568161361652,-0.549306555169177,-0.184032399687708,,0,0.472521094262919,0.795825017843778,,
Gpatch8,Brain,Log2FC_SizePercentile_50,-0.626262599253509,1.18973429276656,,0,0.163220893813554,0.124661701029724,,,-1.34797736529011,0.468019526729961,,0,0.0240139403269913,0.431426081208137,,
Inpp5e,Brain,Log2FC_SizePercentile_50,-0.0671011311465608,-0.102690186422359,,0,0.940767085934665,0.86895461654313,,,-0.433409552441134,-0.468998607716933,,0,0.581346882489406,0.517663624221887,,
KMT5B,Brain,Log2FC_SizePercentile_50,-0.0955555667352966,-0.0858815210284632,,0,,0.867325039294629,,,-0.536848686194392,-0.527174640487558,,0,0.479138205843765,0.181874262519495,,
Kctd10,Brain,Log2FC_SizePercentile_50,-2.8128574764958,0,,-5.27320192454623,,,,0.0499567958256672,-0.45265847271508,0,,0,0.626508180305051,,,
Kdm5a,Brain,Log2FC_SizePercentile_50,0,0.33063806261029,,0,,0.809107958189776,,,0,-0.0854839077565579,,0,,0.82143943268648,,
Lamc1,Brain,Log2FC_SizePercentile_50,1.19306565151807,1.60982483567676,,6.19052476265235,0.450217510479351,0.238932490444656,,,-0.224933903636511,0.191825280522183,,0,0.919278511452116,0.80241948014097,,
Madd,Brain,Log2FC_SizePercentile_50,0.603646394185375,1.77882344260133,,-1.05335506900618,0.167797868661445,0.0408393601573624,,0.569552018951213,-0.973887015769916,0.20129003264604,,-0.650287714287456,0.270709658497621,0.759443245923662,,
Mga,Brain,Log2FC_SizePercentile_50,-0.182606749196236,0.311787477252689,,0,0.841688534527867,0.54372879044157,,,-0.0571521566504732,0.437242069798452,,0,0.912654882924682,0.576728100537911,,
Pten,Brain,Log2FC_SizePercentile_50,-0.0286423497103144,0.602434076279931,,-0.0628694406682743,0.959659756243641,0.404138920949851,,0.957085336849316,-0.963697252338983,-0.332620826348737,,-0.297559816187472,0.335121807344174,0.517488665377087,,0.803105394034151
Runx1t1,Brain,Log2FC_SizePercentile_50,-1.52136091491386,0.63448833666211,,2.34500380019138,0.191923832175364,0.353452605906208,,0.149871723783622,-1.51981713620711,0.636032115368857,,0,0.0376749753305161,0.54105813488024,,
Trip12,Brain,Log2FC_SizePercentile_50,0.80105981810691,0.105423147477246,,0,0.495929232406624,0.773763306060635,,,1.05475278876368,0.359116118134014,,0,0.223827041337014,0.478069750932438,,
Tsc1,Brain,Log2FC_SizePercentile_50,0.0193204317187996,1.23634630481462,,2.51497646987299,0.979070394569495,0.0108855776959902,,0.0158297265014583,-0.722831632386589,0.494194240709228,,0,0.211951594484876,0.392123488262882,,
Tsc2,Brain,Log2FC_SizePercentile_50,2.61270527225765,-0.284201560120198,,2.37092524833124,0.161444060711447,0.661755193853013,,0.25147395613389,2.59229945718035,-0.304607375197493,,3.44055765351928,0.0386607390390787,0.662008847021781,,0.410587226103922
Zc3h7a,Brain,Log2FC_SizePercentile_50,0.301371857383133,-0.117513073916442,,0,0.632188595855583,0.840710973416851,,,0.493633214473057,0.0747482831734816,,0,0.683230826334869,0.822867555082503,,
Zeb1,Brain,Log2FC_SizePercentile_50,-0.0376605923217546,-1.53856301011892,,0,0.955254737955886,0.069843276146242,,,0.242926917242378,-1.25797550055479,,0,0.846622279187026,0.0207125910153667,,
sgSafe,Brain,Log2FC_SizePercentile_50,0.189950363345606,-0.306207345039912,,0.0168741367345136,0.537348646483805,0.650528215748437,,0.899633643668255,0.550228838643468,0.0540711302579486,,0,0.486413020072575,0.882296585501091,,
Actr3,Brain,Log2FC_SizePercentile_50,0,0.0744560783198034,,0,,0.924569210775183,,,0.208931584720138,0,,0,0.752555827418811,,,
Arpc4,Brain,Log2FC_SizePercentile_50,0,1.26940913380834,,0,,,,,0,1.83043978772822,,0,,,,
Ewsr1,Brain,Log2FC_SizePercentile_50,0.411976807485786,3.99498292857952,,0,0.470721649821104,0.477670000716358,,,-0.340577441934684,3.24242867915905,,0,0.342768023061456,0.418732381800325,,
Setd2,Brain,Log2FC_SizePercentile_50,-0.407900333960709,-0.236442102623754,,0,,0.942773489220304,,,0.327799928217473,0.499258159554427,,0,0.948239679823318,0.855600446890451,,
Bag1,Brain,Log2FC_SizePercentile_20,0.349740484827468,-0.0904246432512766,,0,0.69156623694892,0.886247788558472,,,1.61310216389414,1.17293703581539,,0,0.00403113639604525,0.341299601488276,,
Brk1,Brain,Log2FC_SizePercentile_20,0,0.624075628361784,,0,,0.459722036378381,,,,,,,,,,
Cdh6,Brain,Log2FC_SizePercentile_20,1.36591744245046,-0.210335797620934,,0,0.0132104548923673,0.896370616653229,,,1.70841088660597,0.132157646534573,,0,0.231245586970318,0.947768821959012,,
Chd7,Brain,Log2FC_SizePercentile_20,-0.311434822332012,0.798138218256874,,0,0.654805147620063,0.0652703043904124,,,-0.12263812784599,0.986934912742896,,0,0.764733111069341,0.163122279407622,,
Crebbp,Brain,Log2FC_SizePercentile_20,-0.118142825226497,0.42733149008705,,2.56824240836579,0.869441087665843,0.43639145174633,,0.204781705052365,0.221537197235514,0.767011512549062,,0.50778426297546,0.703208450520985,0.232667648088094,,0.892934215416175
Ctnnd1,Brain,Log2FC_SizePercentile_20,0.688527024955413,-0.429138668030028,,1.03363903987253,0.51924905697929,0.598849961878269,,0.74812135577252,1.81506845520659,0.697402762221152,,1.92691545407392,0.146308368966017,0.300970151199162,,0.768377793120604
Gabrr1,Brain,Log2FC_SizePercentile_20,0.991415653416834,0.895734272466439,,0,0.157611873434177,0.0587763798647361,,,1.28320241605174,1.18752103510135,,0,0.063164439358395,0.0275970667208704,,
Gata6,Brain,Log2FC_SizePercentile_20,-0.851537122478146,-1.47660446703543,,3.44942663910193,0.739870712135347,0.00175202251546225,,0.678827777705731,0.553117733080621,-0.0719496114766635,,0,0.528396369887425,0.929329263930557,,
Gpatch8,Brain,Log2FC_SizePercentile_20,-0.910605730955553,0.453538520454065,,0,0.0684909464109552,0.569030814549324,,,-0.953883759695507,0.410260491714112,,0,0.0854595641926317,0.584753532940745,,
Inpp5e,Brain,Log2FC_SizePercentile_20,0.207347268208898,-0.217190378175021,,0,0.821426671443219,0.756817145543708,,,0.219734258048674,-0.204803388335245,,0,0.795509922330087,0.785309301608737,,
KMT5B,Brain,Log2FC_SizePercentile_20,0.0858318875900799,-0.561356415645407,,0,,0.237144775844643,,,0.264504262076704,-0.382684041158783,,0,0.649176192190677,0.722414099664242,,
Kctd10,Brain,Log2FC_SizePercentile_20,-2.75024070557668,0,,-5.40523954967358,,,,0.0420211721714543,0.235466719334447,0,,0,0.807380933758363,,,
Kdm5a,Brain,Log2FC_SizePercentile_20,0,-0.307319739315266,,0,,0.782777735147461,,,0,0.00510074787027406,,0,,0.993862694359508,,
Lamc1,Brain,Log2FC_SizePercentile_20,1.35319143727993,1.36551920653523,,5.99246832594319,0.333024652571039,0.306779738064842,,,0.531698749064449,0.544026518319743,,0,0.800242083720253,0.53250819014997,,
Madd,Brain,Log2FC_SizePercentile_20,0.422999449771721,1.48563103393606,,-1.25141150670056,0.336796418717878,0.111293826591872,,0.515264147266365,-0.554301927539395,0.508329656624941,,-0.650287714287456,0.520251990076054,0.535105534892402,,
Mga,Brain,Log2FC_SizePercentile_20,-0.47334607261108,0.0911074277333683,,0,0.625236721806323,0.875411278045486,,,-0.0511865068332541,0.513266993511195,,0,0.928313481758151,0.553461471835306,,
Pten,Brain,Log2FC_SizePercentile_20,-0.314153832867417,0.635478887221106,,-0.260925878221682,0.620688306549875,0.426929129168959,,0.826081660218009,-0.770300789824778,0.179331930263745,,-0.297559816187472,0.486084563155872,0.749394503589091,,0.803105394034151
Runx1t1,Brain,Log2FC_SizePercentile_20,-1.49237031839781,0.322262535574146,,2.52971473780261,0.225222182595691,0.637123927998462,,0.287185920408871,-1.08952494317021,0.725107910801737,,0,0.0777455300257933,0.530000925001831,,
Trip12,Brain,Log2FC_SizePercentile_20,0.868802718431472,-0.318944528137682,,0,0.464621257394282,0.448080617668432,,,1.76354885458323,0.575801608014072,,0,0.0678467782310713,0.293068071852581,,
Tsc1,Brain,Log2FC_SizePercentile_20,0.140029926544146,1.3111391216891,,2.36615320960717,0.860936748295747,0.0315605765653004,,0.00143002597695835,-0.310649262534136,0.860459932610824,,0,0.695036647405012,0.192728973221665,,
Tsc2,Brain,Log2FC_SizePercentile_20,2.7722924838487,-0.476394714712351,,2.32862182798544,0.111209585593595,0.486747782549163,,0.275870940073398,3.39360028914457,0.144913090583521,,3.36240256889298,0.00983960792674924,0.842732984990481,,0.436109034191633
Zc3h7a,Brain,Log2FC_SizePercentile_20,0.328896081794802,-0.175426670337994,,0,0.537609526090749,0.725858162454041,,,1.10339805658895,0.599075304456154,,0,0.291729921650733,0.123625713101567,,
Zeb1,Brain,Log2FC_SizePercentile_20,0.101091382792349,-1.59803289580811,,0,0.89932427995062,0.0362983243041257,,,0.657427530893651,-1.0416967477068,,0,0.505025906869622,0.111931016684177,,
sgSafe,Brain,Log2FC_SizePercentile_20,0.125337695373322,-0.333332824154803,,-0.0821540814093566,0.679574756001348,0.610668071001779,,0.56903242589215,0.756064972427265,0.29739445289914,,0,0.31423062166043,0.452484057445284,,
Actr3,Brain,Log2FC_SizePercentile_20,0,-0.38330827265606,,0,,0.683025684506958,,,0.72444749282677,0,,0,0.402778617013893,,,
Arpc4,Brain,Log2FC_SizePercentile_20,0,1.19767619800221,,0,,,,,0,2.55317454265649,,0,,,,
Ewsr1,Brain,Log2FC_SizePercentile_20,0.228484657051519,4.01646186436204,,0,0.712809164203701,0.504346558820527,,,-0.223747848788725,3.56422935852179,,0,0.618683086927359,0.411019989964488,,
Setd2,Brain,Log2FC_SizePercentile_20,-0.076998703617331,-0.520091010023323,,0,,0.882623932415382,,,1.12302159588842,0.679929289482427,,0,0.83409895859828,0.834211006010608,,
Bag1,BoneMarrow,Log2FC_MetBurden,-0.38441393632514,-1.77206823740056,-6.5516402570113,6.76785135584666,0.528062067376026,0.0529453993083561,,0.480724933562371,1.65825010353102,0.270595802455605,-4.91484743864622,8.40464417421173,0.0607904494433672,0.654938601696963,,0.389414123404985
Brk1,BoneMarrow,Log2FC_MetBurden,1.27663890833274,0,0,0,0.321101161341022,,,,0,0.0280030361651522,0,0,,,,
Cdh6,BoneMarrow,Log2FC_MetBurden,1.53468179527342,0.510752109094152,0,-6.43408560525448,0.13477032114733,0.447123579350391,,0.40991277381327,0.985804603907338,-0.0381250822719255,0,0,0.201618409757538,0.966367394495241,,
