Tissue,sgID,Cell_Line,Mouse_Genotype,Sex,Time_Point,MetBurden,MetSeeding,SizePercentile,PeakMode,MetDormancy
Liver,Actr3mmu-sg2,rp116,NSG,M,1week,,,1.4246365115402,,0.5
Liver,Arpc4mmu-sg1,rp116,NSG,M,1week,0.780995533222799,0.905098517550306,0.550594964113663,,1
Liver,Bag1mmu-sg2,rp116,NSG,M,1week,0.834360408271424,1.06980114379293,0.693704650486985,,1
Liver,Bag1mmu-sg3,rp116,NSG,M,1week,0.472606138041052,0.533863164631149,0.668216924819885,,1
Liver,Brk1mmu-sg2,rp116,NSG,M,1week,0.881320402792131,1.1981936378429,0.931178448659584,,0.888888888888889
Liver,Brk1mmu-sg3,rp116,NSG,M,1week,0.215422572470488,0.395865133766204,0.596043631447743,,1
Liver,Cdh6mmu-sg2,rp116,NSG,M,1week,1.49046459636398,1.15449654867831,1.33000335401303,,0.833333333333334
Liver,Cdh6mmu-sg3,rp116,NSG,M,1week,0.729812949420625,0.820254231723343,0.785112070148035,,1
Liver,Chd7mmu-sg3,rp116,NSG,M,1week,,,1.4359772186185,,0
Liver,Ctnnd1mmu-sg1,rp116,NSG,M,1week,0.767484382072671,0.967965376381686,0.75817411211199,1.15982555519967,0.972972972972973
Liver,Ewsr1mmu-sg1,rp116,NSG,M,1week,0.832263920234964,0.824736033195646,0.712970407104489,,1
Liver,Ewsr1mmu-sg3,rp116,NSG,M,1week,0.571482754607541,0.684194100662627,0.725261608723409,,1
Liver,Gabrr1mmu-sg2,rp116,NSG,M,1week,0.817284764046729,0.599448467423309,1.43221483289286,,0.8
Liver,Gabrr1mmu-sg3,rp116,NSG,M,1week,1.09817354596763,0.890551954024659,1.13417817250908,,1
Liver,Gata6mmu-sg1,rp116,NSG,M,1week,0.408440796755376,0.540862746869341,0.656657837757812,,1
Liver,Gata6mmu-sg2,rp116,NSG,M,1week,1.50203422632649,1.03202831932889,1.93286296011776,,0.777777777777778
Liver,Gpatch8mmu-sg1,rp116,NSG,M,1week,0.491224284585048,0.628231526427467,0.633460343339917,,1
Liver,Inpp5emmu-sg1,rp116,NSG,M,1week,0.494858778719667,0.388688568072528,0.812091718182937,,1
Liver,Inpp5emmu-sg2,rp116,NSG,M,1week,0.986685112211514,1.03178429380251,0.751473842267428,,1
Liver,Inpp5emmu-sg3,rp116,NSG,M,1week,2.01295986622141,1.29606148594537,1.47360107587488,,0.666666666666667
Liver,KMT5Bmmu-sg1,rp116,NSG,M,1week,0.682173449226044,0.820506617640796,0.797287169020325,,1
Liver,KMT5Bmmu-sg2,rp116,NSG,M,1week,0.449241861077114,0.17871468592327,1.53129099033466,,0
Liver,KMT5Bmmu-sg3,rp116,NSG,M,1week,0.434870703595855,0.261917397896387,1.41728470368948,,0.5
Liver,Kctd10mmu-sg1,rp116,NSG,M,1week,1.35667555178258,1.24682478425837,0.80241966445137,,1
Liver,Kctd10mmu-sg3,rp116,NSG,M,1week,1.604901147466,1.55127778204339,0.818275801275899,,1
Liver,Kdm5ammu-sg1,rp116,NSG,M,1week,,,0.726947732117472,,1
Liver,Lamc1mmu-sg3,rp116,NSG,M,1week,1.27750460851101,0.955359250275894,1.29551481819468,,0.8
Liver,Maddmmu-sg1,rp116,NSG,M,1week,0.705499622130636,0.92954998076953,0.826348453711266,,1
Liver,Maddmmu-sg2,rp116,NSG,M,1week,0.775259006558488,0.664015938328868,1.17762941783696,,0.75
Liver,Maddmmu-sg3,rp116,NSG,M,1week,1.42434721993603,1.27503589831476,0.963923222908454,,1
Liver,Mgammu-sg1,rp116,NSG,M,1week,1.7481976878472,1.65181355467756,1.04042506599643,,0.875
Liver,Mgammu-sg2,rp116,NSG,M,1week,0.946572851076089,0.726557184751063,1.43397061289816,,0.8
Liver,Mgammu-sg3,rp116,NSG,M,1week,1.47374137713468,1.12925139451471,1.23055095799867,,0.857142857142857
Liver,Ptenmmu-sg1,rp116,NSG,M,1week,0.906265566275025,0.718565125640578,0.977969462950836,,1
Liver,Ptenmmu-sg2,rp116,NSG,M,1week,0.497964573640671,0.493632982460333,0.713278071158038,,1
Liver,Ptenmmu-sg3,rp116,NSG,M,1week,0.927152916706167,0.928471147192545,0.785064572569641,,0.916666666666666
Liver,Rac1mmu-sg1,rp116,NSG,M,1week,0.940476338258778,0.952940979392229,0.771289073755789,,1
Liver,Rac1mmu-sg3,rp116,NSG,M,1week,0.700632445880106,0.637839265043973,0.927741789832058,,1
Liver,Runx1t1mmu-sg3,rp116,NSG,M,1week,0.744854207500127,0.72723717814946,0.833995502516422,,0.909090909090909
Liver,Setd2mmu-sg3,rp116,NSG,M,1week,,,0.530496387314957,,1
Liver,Tsc1mmu-sg1,rp116,NSG,M,1week,1.02063889628646,0.802844048572208,1.2277918751332,,1
Liver,Tsc1mmu-sg3,rp116,NSG,M,1week,0.858834635539663,0.844387631949523,1.00104542873475,,0.933333333333333
Liver,Tsc2mmu-sg2,rp116,NSG,M,1week,0.56980783347916,0.67428242296773,0.827991158970062,,1
Liver,Tsc2mmu-sg3,rp116,NSG,M,1week,1.44728582269108,1.15345618051693,1.15555406920095,1.16047657905088,0.916666666666666
Liver,Zc3h7ammu-sg1,rp116,NSG,M,1week,1.42687189147921,1.11555719323657,0.914467540882541,,1
Liver,Zc3h7ammu-sg2,rp116,NSG,M,1week,0.37456871587677,0.38015750624284,0.636295683441307,,1
Liver,Zc3h7ammu-sg3,rp116,NSG,M,1week,1.32523145786603,0.938877390135583,1.2821522159714,,0.8
Liver,Zeb1mmu-sg1,rp116,NSG,M,1week,1.98321531287583,1.74392390996876,0.976332088734074,,0.857142857142857
Liver,Zeb1mmu-sg2,rp116,NSG,M,1week,1.2593414565719,1.42737721669494,0.71850052422871,,1
Liver,Zeb1mmu-sg3,rp116,NSG,M,1week,1.48728590539191,1.01605887114978,1.35519534613684,,0.8
Liver,sgNT3-MMU,rp116,NSG,M,1week,0.342335144143224,0.303415901844129,0.956156575883281,,1
Liver,sgSafe28-MMU,rp116,NSG,M,1week,1.14552971875966,1.23491589341017,0.861672638868353,,1
Liver,sgSafe30-MMU,rp116,NSG,M,1week,1.91587527026695,1.7494810610678,1.10964228820765,,1
Liver,sgSafe33-MMU,rp116,NSG,M,1week,1.21012941942968,1.03268332165073,0.974427475500092,,1
Liver,Actr3mmu-sg3,rp116,NSG,M,1week,,,0.591334685864311,,1
Liver,Arpc4mmu-sg3,rp116,NSG,M,1week,,,0.634244251873815,,1
Liver,Bag1mmu-sg1,rp116,NSG,M,1week,0.342168097585704,0.330132653337368,0.716384106201422,,1
Liver,Chd7mmu-sg1,rp116,NSG,M,1week,1.22416744400955,1.11653028918322,0.759703649634937,,1
Liver,Chd7mmu-sg2,rp116,NSG,M,1week,,,0.656312028678703,,1
Liver,Kctd10mmu-sg2,rp116,NSG,M,1week,0.468700944895004,0.45715572824731,0.766674275876508,,1
Liver,Kdm5ammu-sg3,rp116,NSG,M,1week,,,0.743766758352957,,1
Liver,Nfibmmu-sg1,rp116,NSG,M,1week,,,0.797300602709931,,1
Liver,Rac1mmu-sg2,rp116,NSG,M,1week,0.459250810291456,0.552816067858531,0.518275555205582,,1
Liver,Runx1t1mmu-sg1,rp116,NSG,M,1week,0.250132073599991,0.402493694800447,0.576990630941134,,1
Liver,Setd2mmu-sg2,rp116,NSG,M,1week,,,0.73027994722842,,1
Liver,Zfp574mmu-sg1,rp116,NSG,M,1week,,,0.523088042782528,,1
Liver,sgSafe36-MMU,rp116,NSG,M,1week,0.658024799935685,0.798920402908368,0.600782972778643,,1
Liver,sgSafe5-MMU,rp116,NSG,M,1week,1.03283338224626,0.664446804152638,1.1804030278158,,1
Liver,Actr3mmu-sg1,rp116,NSG,M,1week,0.353702956769881,0.424667503904861,0.545275303054806,,1
Liver,Nfibmmu-sg2,rp116,NSG,M,1week,0.672925521838733,0.828472701307212,0.499758167172633,,1
Liver,Setd2mmu-sg1,rp116,NSG,M,1week,,,0.528563864067029,,1
Liver,Trip12mmu-sg3,rp116,NSG,M,1week,0.404439104726087,0.367053889515841,0.671214085529708,,1
Liver,Gpatch8mmu-sg2,rp116,NSG,M,1week,0.498853615552723,0.428721303429677,0.708819752734284,,1
Liver,Trip12mmu-sg2,rp116,NSG,M,1week,,,1.60213626176062,,0
Liver,Actr3mmu-sg1,rp116,NSG,M,3weeks,0.32731661270246,0.368498755954458,0.85296247298586,,1.35889596814363
Liver,Actr3mmu-sg3,rp116,NSG,M,3weeks,,,0.000358844557390383,,4.7561358885027
Liver,Bag1mmu-sg1,rp116,NSG,M,3weeks,1.0930003910127,1.26864213902493,0.772463795058608,0.936125179340755,0.92054243003278
Liver,Bag1mmu-sg2,rp116,NSG,M,3weeks,1.08117214165879,1.16037955277203,0.938604998916318,1.5253233666874,1.35889596814363
Liver,Bag1mmu-sg3,rp116,NSG,M,3weeks,1.30392843117955,1.1470992662655,1.14442293682293,1.08762602358276,1.0975698204237
Liver,Brk1mmu-sg2,rp116,NSG,M,3weeks,12.2613437253509,0.49510203459201,24.9637856059623,,2.21953008130126
Liver,Cdh6mmu-sg2,rp116,NSG,M,3weeks,2.8820906195899,0.954092180307552,1.5919480988469,2.66952778379139,1.18903397212567
Liver,Cdh6mmu-sg3,rp116,NSG,M,3weeks,1.73520752871379,1.09814880068781,1.55525596999049,1.82041170115175,0.880765905278277
Liver,Chd7mmu-sg1,rp116,NSG,M,3weeks,0.255643992951505,0.369086531858682,0.423811314642587,,0
Liver,Crebbpmmu-sg1,rp116,NSG,M,3weeks,27.4869443558887,9.3161425034596,2.33132995301174,3.99164255881671,1.87795923494527
Liver,Crebbpmmu-sg2,rp116,NSG,M,3weeks,26.2316304806747,11.918012307958,2.00489991597181,3.53558725082526,1.79919614203227
Liver,Crebbpmmu-sg3,rp116,NSG,M,3weeks,36.7770715512787,14.3800956754565,2.61052077577221,5.02077144518621,1.92212258651895
Liver,Ctnnd1mmu-sg1,rp116,NSG,M,3weeks,2.1224778789481,1.07667626495162,1.57878659358246,1.37236207046454,1.40391962973875
Liver,Ctnnd1mmu-sg2,rp116,NSG,M,3weeks,0.67178148175098,0.842633703823581,0.866508416299734,0.930588751333249,1.20578092947956
Liver,Ctnnd1mmu-sg3,rp116,NSG,M,3weeks,0.808214543947433,0.659993907703158,1.04276207448696,3.40709909447826,1.02583323085352
Liver,Ewsr1mmu-sg1,rp116,NSG,M,3weeks,0.611647068210824,0.681573453806046,0.762431351067513,,0
Liver,Ewsr1mmu-sg2,rp116,NSG,M,3weeks,,,0.924987158874794,,0
Liver,Ewsr1mmu-sg3,rp116,NSG,M,3weeks,0.770552959120705,0.735055912122663,0.844010574102095,,0.3658566068079
Liver,Gabrr1mmu-sg1,rp116,NSG,M,3weeks,1.10915890246222,0.778401610476093,1.42678599371776,,0.839318097971064
Liver,Gabrr1mmu-sg2,rp116,NSG,M,3weeks,0.950767447010196,0.832259638321781,1.37719787737886,1.17204374435364,1.18903397212567
Liver,Gabrr1mmu-sg3,rp116,NSG,M,3weeks,1.02811980681042,1.159144333461,0.98095769972793,1.70500776462031,2.03834395221544
Liver,Gata6mmu-sg1,rp116,NSG,M,3weeks,0.818202356602946,1.14936834513616,0.788714241051042,1.11010124738496,1.66464756097594
Liver,Gata6mmu-sg2,rp116,NSG,M,3weeks,1.31362013374248,0.852882713642483,1.76798812827117,1.00035157190491,1.42684076655081
Liver,Gata6mmu-sg3,rp116,NSG,M,3weeks,0.807913811565716,0.725948738051579,0.853854839147096,0.677572290637332,1.03394258445711
Liver,Gpatch8mmu-sg1,rp116,NSG,M,3weeks,1.44144727129274,1.3239073846145,1.07873094538715,3.4409697004297,0.979204447632908
Liver,Gpatch8mmu-sg2,rp116,NSG,M,3weeks,1.36066242037375,1.27548472705826,0.692853791610105,,0.792689314750449
Liver,Gpatch8mmu-sg3,rp116,NSG,M,3weeks,1.61805484129616,1.71257744248297,1.16158052054144,0.94113769082354,1.5853786295009
Liver,Inpp5emmu-sg1,rp116,NSG,M,3weeks,1.57079503761376,1.15638371173215,0.686074602496776,0.990295518725994,1.98172328687612
Liver,Inpp5emmu-sg2,rp116,NSG,M,3weeks,0.82541048161698,0.767412942764787,0.937906185474736,,0.951227177700539
Liver,Inpp5emmu-sg3,rp116,NSG,M,3weeks,1.35379992242694,0.803312576174805,1.9626375797925,,0.951227177700539
Liver,KMT5Bmmu-sg1,rp116,NSG,M,3weeks,0.495935105509679,0.762837980990613,0.609639394736129,,0.634151451800359
Liver,KMT5Bmmu-sg2,rp116,NSG,M,3weeks,0.876345440814963,0.841846276528134,0.925635352683276,,1.00129176600057
Liver,KMT5Bmmu-sg3,rp116,NSG,M,3weeks,1.23564053536578,1.39611682054022,0.836044860935975,0.572557830582116,0.774254679523695
Liver,Kctd10mmu-sg1,rp116,NSG,M,3weeks,0.273984086119931,0.412157412938626,0.473549951693103,,0.792689314750449
Liver,Kctd10mmu-sg2,rp116,NSG,M,3weeks,1.45545160439407,0.963389799915285,1.59141793788151,,1.39886349661844
Liver,Kctd10mmu-sg3,rp116,NSG,M,3weeks,0.871658939434905,0.461519197341616,1.88596092360976,,0.792689314750449
Liver,Kdm5ammu-sg1,rp116,NSG,M,3weeks,,,1.28342100099535,,1.5853786295009
Liver,Lamc1mmu-sg1,rp116,NSG,M,3weeks,,,0.555096695624993,,0.951227177700539
Liver,Lamc1mmu-sg2,rp116,NSG,M,3weeks,0.874494371381098,0.735117416215271,1.26136447296735,2.10202687948318,1.44751961823995
Liver,Lamc1mmu-sg3,rp116,NSG,M,3weeks,1.2286407039099,1.27902615352837,0.956599609675331,1.01079174203826,1.23307226738959
Liver,Maddmmu-sg1,rp116,NSG,M,3weeks,1.00004501291679,1.11388010199356,0.815294362216573,0.967268338706908,0.984028114862627
Liver,Maddmmu-sg2,rp116,NSG,M,3weeks,1.10449639517266,1.44047428257507,0.75553587928333,0.619906790594423,1.22300637132926
Liver,Maddmmu-sg3,rp116,NSG,M,3weeks,2.01380262133945,1.26444911238881,1.37891056868396,3.72470221440633,1.35889596814363
Liver,Mgammu-sg1,rp116,NSG,M,3weeks,0.876377751918784,0.972620886848271,0.888135202282032,,1.25161470750071
Liver,Mgammu-sg2,rp116,NSG,M,3weeks,1.32758771095189,1.04476050708067,0.758895010093759,1.33985091821787,1.3120374864835
Liver,Mgammu-sg3,rp116,NSG,M,3weeks,0.868648494783825,0.759915230105591,1.4711251898174,,1.50193764900085
Liver,Nfibmmu-sg2,rp116,NSG,M,3weeks,5.60350864011291,0.924293009976975,4.40614870166714,,1.5853786295009
Liver,Ptenmmu-sg1,rp116,NSG,M,3weeks,2.26318898749058,1.45064753193865,1.43670321787533,1.09207128315296,1.5853786295009
Liver,Ptenmmu-sg2,rp116,NSG,M,3weeks,1.33441725106181,1.67257547291116,0.732812405183399,0.928724699261745,1.62404640095214
Liver,Ptenmmu-sg3,rp116,NSG,M,3weeks,1.67755761283186,1.41950797952119,0.958225848484291,3.1946801218097,1.09262581222359
Liver,Rac1mmu-sg1,rp116,NSG,M,3weeks,0.0106113881159912,0.0393761911966566,0.100655898348002,,0
Liver,Runx1t1mmu-sg1,rp116,NSG,M,3weeks,1.17478846303866,0.673568558282358,1.28874366093195,1.1640191205233,0.704612724222621
Liver,Runx1t1mmu-sg2,rp116,NSG,M,3weeks,2.04295386744153,1.18033863736366,1.4963014640309,2.01257786792854,1.67345522002873
Liver,Runx1t1mmu-sg3,rp116,NSG,M,3weeks,1.20596272248369,1.08179825245229,0.863449838403034,2.54648346076936,1.22506530461433
Liver,Setd2mmu-sg2,rp116,NSG,M,3weeks,,,0.133172257363811,,1.18903397212567
Liver,Setd2mmu-sg3,rp116,NSG,M,3weeks,,,1.63271675465135,,1.78355095818851
Liver,Trip12mmu-sg1,rp116,NSG,M,3weeks,1.66127215905625,0.743435140778,2.1678781145924,,1.35889596814363
Liver,Tsc1mmu-sg1,rp116,NSG,M,3weeks,1.57035515561131,1.33359803591314,0.963476881932351,2.42297547750862,1.27776785064252
Liver,Tsc1mmu-sg2,rp116,NSG,M,3weeks,7.13228386114978,2.05618626515757,2.3225468351743,3.21546079200477,1.8360083393117
Liver,Tsc1mmu-sg3,rp116,NSG,M,3weeks,2.55506632229701,1.42354017509714,1.05730187283469,1.05682627455825,1.67863619594213
Liver,Tsc2mmu-sg1,rp116,NSG,M,3weeks,3.57234385375807,1.70973204207493,2.12289771370033,2.94025123227034,1.56639205908771
Liver,Tsc2mmu-sg2,rp116,NSG,M,3weeks,1.50267661624163,1.10054203793199,1.39277647392496,2.56206889389605,1.92653605610236
Liver,Tsc2mmu-sg3,rp116,NSG,M,3weeks,2.55182354226987,1.44176401321466,1.59264140530573,5.39570767202973,2.20118685748885
Liver,Zc3h7ammu-sg2,rp116,NSG,M,3weeks,1.29422238892147,1.22525328220886,1.09161579171434,3.93375725937105,2.3170918431167
Liver,Zc3h7ammu-sg3,rp116,NSG,M,3weeks,1.04579529900568,1.11729812548929,0.643908222237018,2.66984555096747,0.396344657375225
Liver,Zeb1mmu-sg1,rp116,NSG,M,3weeks,0.503546689473899,0.555892677961161,0.693245579007925,,0
Liver,Zeb1mmu-sg2,rp116,NSG,M,3weeks,0.602507508340422,0.556099311956453,1.05804101067154,,0.864751979727763
Liver,Zeb1mmu-sg3,rp116,NSG,M,3weeks,1.0586852189676,1.25952800569988,0.53845710093875,1.24993155686113,1.71220891986097
Liver,sgNT2-MMU,rp116,NSG,M,3weeks,1.42109443930316,0.913536341290403,1.02088620974809,2.97175241316671,0.380490871080216
Liver,sgNT3-MMU,rp116,NSG,M,3weeks,1.29383186641506,1.31642262874216,0.753640590044816,1.26040636811592,1.22300637132926
Liver,sgSafe19-MMU,rp116,NSG,M,3weeks,0.880129647386466,1.02779051720461,0.826134139531808,1.48987148313515,0.951227177700539
Liver,sgSafe29-MMU,rp116,NSG,M,3weeks,1.58794915245265,1.26879848992841,1.18372873567038,0.920413507337634,0.352306362111311
Liver,sgSafe30-MMU,rp116,NSG,M,3weeks,0.826058410912444,0.693981958541567,1.14386098945826,,0.891775479094255
Liver,sgSafe33-MMU,rp116,NSG,M,3weeks,0.780936940014683,1.07531426113112,0.78009062487265,1.37200822268586,1.35889596814363
Liver,sgSafe36-MMU,rp116,NSG,M,3weeks,0.902129497018968,1.13891236808635,0.737871124589038,0.970539856266456,0.620365550674265
Liver,sgSafe4-MMU,rp116,NSG,M,3weeks,0.639044993507462,1.05049421446721,0.473799247027532,1.09852739525954,1.44751961823995
Liver,sgSafe5-MMU,rp116,NSG,M,3weeks,0.349550344979227,0.494197363100231,0.677041684699572,,1.5853786295009
Liver,Chd7mmu-sg2,rp116,NSG,M,3weeks,,,0.539103766523638,,1.90245435540108
Liver,Rac1mmu-sg3,rp116,NSG,M,3weeks,0.128625286200883,0.12650864083083,0.812141925659302,,2.37806794425135
Liver,Trip12mmu-sg3,rp116,NSG,M,3weeks,0.11286667926231,0.182003097093424,0.34126789837091,,0
Liver,Zc3h7ammu-sg1,rp116,NSG,M,3weeks,1.2198258786092,0.73752971957956,1.36333147712361,,0
Liver,Zfp574mmu-sg3,rp116,NSG,M,3weeks,,,0.554547574026178,,0
Liver,sgSafe28-MMU,rp116,NSG,M,3weeks,1.31927470800987,1.02055185750794,1.35358581565044,2.04688558903806,1.18903397212567
Liver,Arpc4mmu-sg1,rp116,NSG,M,3weeks,0.391474683978238,0.448791684474749,0.551323627813389,,0
Liver,Brk1mmu-sg3,rp116,NSG,M,3weeks,0.237512882217482,0.245361384372561,0.612796195785983,,0.951227177700539
Liver,Zfp574mmu-sg1,rp116,NSG,M,3weeks,,,0.158046563585934,,0
Liver,Rac1mmu-sg2,rp116,NSG,M,3weeks,0.0660257697889767,0.13705649135877,0.21696476851249,,0
Liver,Setd2mmu-sg1,rp116,NSG,M,3weeks,,,0.211695492072263,,0
Liver,Actr3mmu-sg1,rp116,NSG,M,3weeks,0.32731661270246,0.368498755954458,0.85296247298586,,1.35889596814363
Liver,Actr3mmu-sg3,rp116,NSG,M,3weeks,,,0.000358844557390383,,4.7561358885027
Liver,Bag1mmu-sg1,rp116,NSG,M,3weeks,1.0930003910127,1.26864213902493,0.772463795058608,0.936125179340755,0.92054243003278
Liver,Bag1mmu-sg2,rp116,NSG,M,3weeks,1.08117214165879,1.16037955277203,0.938604998916318,1.5253233666874,1.35889596814363
Liver,Bag1mmu-sg3,rp116,NSG,M,3weeks,1.30392843117955,1.1470992662655,1.14442293682293,1.08762602358276,1.0975698204237
Liver,Brk1mmu-sg2,rp116,NSG,M,3weeks,12.2613437253509,0.49510203459201,24.9637856059623,,2.21953008130126
Liver,Cdh6mmu-sg2,rp116,NSG,M,3weeks,2.8820906195899,0.954092180307552,1.5919480988469,2.66952778379139,1.18903397212567
Liver,Cdh6mmu-sg3,rp116,NSG,M,3weeks,1.73520752871379,1.09814880068781,1.55525596999049,1.82041170115175,0.880765905278277
Liver,Chd7mmu-sg1,rp116,NSG,M,3weeks,0.255643992951505,0.369086531858682,0.423811314642587,,0
Liver,Crebbpmmu-sg1,rp116,NSG,M,3weeks,27.4869443558887,9.3161425034596,2.33132995301174,3.99164255881671,1.87795923494527
Liver,Crebbpmmu-sg2,rp116,NSG,M,3weeks,26.2316304806747,11.918012307958,2.00489991597181,3.53558725082526,1.79919614203227
Liver,Crebbpmmu-sg3,rp116,NSG,M,3weeks,36.7770715512787,14.3800956754565,2.61052077577221,5.02077144518621,1.92212258651895
Liver,Ctnnd1mmu-sg1,rp116,NSG,M,3weeks,2.1224778789481,1.07667626495162,1.57878659358246,1.37236207046454,1.40391962973875
Liver,Ctnnd1mmu-sg2,rp116,NSG,M,3weeks,0.67178148175098,0.842633703823581,0.866508416299734,0.930588751333249,1.20578092947956
Liver,Ctnnd1mmu-sg3,rp116,NSG,M,3weeks,0.808214543947433,0.659993907703158,1.04276207448696,3.40709909447826,1.02583323085352
Liver,Ewsr1mmu-sg1,rp116,NSG,M,3weeks,0.611647068210824,0.681573453806046,0.762431351067513,,0
Liver,Ewsr1mmu-sg2,rp116,NSG,M,3weeks,,,0.924987158874794,,0
Liver,Ewsr1mmu-sg3,rp116,NSG,M,3weeks,0.770552959120705,0.735055912122663,0.844010574102095,,0.3658566068079
Liver,Gabrr1mmu-sg1,rp116,NSG,M,3weeks,1.10915890246222,0.778401610476093,1.42678599371776,,0.839318097971064
Liver,Gabrr1mmu-sg2,rp116,NSG,M,3weeks,0.950767447010196,0.832259638321781,1.37719787737886,1.17204374435364,1.18903397212567
Liver,Gabrr1mmu-sg3,rp116,NSG,M,3weeks,1.02811980681042,1.159144333461,0.98095769972793,1.70500776462031,2.03834395221544
Liver,Gata6mmu-sg1,rp116,NSG,M,3weeks,0.818202356602946,1.14936834513616,0.788714241051042,1.11010124738496,1.66464756097594
Liver,Gata6mmu-sg2,rp116,NSG,M,3weeks,1.31362013374248,0.852882713642483,1.76798812827117,1.00035157190491,1.42684076655081
Liver,Gata6mmu-sg3,rp116,NSG,M,3weeks,0.807913811565716,0.725948738051579,0.853854839147096,0.677572290637332,1.03394258445711
Liver,Gpatch8mmu-sg1,rp116,NSG,M,3weeks,1.44144727129274,1.3239073846145,1.07873094538715,3.4409697004297,0.979204447632908
Liver,Gpatch8mmu-sg2,rp116,NSG,M,3weeks,1.36066242037375,1.27548472705826,0.692853791610105,,0.792689314750449
Liver,Gpatch8mmu-sg3,rp116,NSG,M,3weeks,1.61805484129616,1.71257744248297,1.16158052054144,0.94113769082354,1.5853786295009
Liver,Inpp5emmu-sg1,rp116,NSG,M,3weeks,1.57079503761376,1.15638371173215,0.686074602496776,0.990295518725994,1.98172328687612
Liver,Inpp5emmu-sg2,rp116,NSG,M,3weeks,0.82541048161698,0.767412942764787,0.937906185474736,,0.951227177700539
Liver,Inpp5emmu-sg3,rp116,NSG,M,3weeks,1.35379992242694,0.803312576174805,1.9626375797925,,0.951227177700539
Liver,KMT5Bmmu-sg1,rp116,NSG,M,3weeks,0.495935105509679,0.762837980990613,0.609639394736129,,0.634151451800359
Liver,KMT5Bmmu-sg2,rp116,NSG,M,3weeks,0.876345440814963,0.841846276528134,0.925635352683276,,1.00129176600057
Liver,KMT5Bmmu-sg3,rp116,NSG,M,3weeks,1.23564053536578,1.39611682054022,0.836044860935975,0.572557830582116,0.774254679523695
Liver,Kctd10mmu-sg1,rp116,NSG,M,3weeks,0.273984086119931,0.412157412938626,0.473549951693103,,0.792689314750449
Liver,Kctd10mmu-sg2,rp116,NSG,M,3weeks,1.45545160439407,0.963389799915285,1.59141793788151,,1.39886349661844
Liver,Kctd10mmu-sg3,rp116,NSG,M,3weeks,0.871658939434905,0.461519197341616,1.88596092360976,,0.792689314750449
Liver,Kdm5ammu-sg1,rp116,NSG,M,3weeks,,,1.28342100099535,,1.5853786295009
Liver,Lamc1mmu-sg1,rp116,NSG,M,3weeks,,,0.555096695624993,,0.951227177700539
Liver,Lamc1mmu-sg2,rp116,NSG,M,3weeks,0.874494371381098,0.735117416215271,1.26136447296735,2.10202687948318,1.44751961823995
Liver,Lamc1mmu-sg3,rp116,NSG,M,3weeks,1.2286407039099,1.27902615352837,0.956599609675331,1.01079174203826,1.23307226738959
Liver,Maddmmu-sg1,rp116,NSG,M,3weeks,1.00004501291679,1.11388010199356,0.815294362216573,0.967268338706908,0.984028114862627
Liver,Maddmmu-sg2,rp116,NSG,M,3weeks,1.10449639517266,1.44047428257507,0.75553587928333,0.619906790594423,1.22300637132926
Liver,Maddmmu-sg3,rp116,NSG,M,3weeks,2.01380262133945,1.26444911238881,1.37891056868396,3.72470221440633,1.35889596814363
